prefecture,year,crime_count,tri,population,tri_z,log_pop,t,tri_x_t
沖縄,2010,12887,17.74619335350651,1475800.0,-1.1944887899928782,14.204710773606402,4,-4.777955159971513
滋賀,2010,15501,21.63035830865412,1420080.0,-0.9009240554155826,14.166223766018685,4,-3.6036962216623305
熊本,2010,15309,35.4484955253761,1780079.0,0.14344914480178017,14.392168303305887,4,0.5737965792071207
石川,2010,8293,23.969825602776154,1145948.0,-0.7241073900108305,13.951742800009185,4,-2.896429560043322
神奈川,2010,93369,25.07439573979091,14462286.0,-0.6406241078023847,16.48705485348609,4,-2.5624964312095386
福井,2010,6058,50.37581488422377,786503.0,1.2716542020363042,13.575351815840646,4,5.086616808145217
福岡,2010,78809,23.005781585190512,4546317.0,-0.7969697244923494,15.329828012595692,4,-3.1878788979693975
福島,2010,19427,31.14665666094769,1901053.0,-0.18168333515547966,14.457918501145048,4,-0.7267333406219186
秋田,2010,5407,31.544540536562607,1000223.0,-0.15161131821328477,13.81573353310347,4,-0.6064452728531391
群馬,2010,22211,35.37874920856942,1981202.0,0.13817772630706265,14.49921428918491,4,0.5527109052282506
茨城,2010,41312,8.279642799800818,2936184.0,-1.909969577434242,14.892621337052569,4,-7.639878309736968
長崎,2010,8950,37.30671146027262,1365391.0,0.28389288857024414,14.126951392469568,4,1.1355715542809766
長野,2010,18295,56.24581769386356,2101891.0,1.7153083301896734,14.558347973698664,4,6.861233320758694
青森,2010,9943,25.077956956509244,1292709.0,-0.6403549514579032,14.072250574420002,4,-2.561419805831613
静岡,2010,39451,36.26075695912359,3624152.0,0.20483976928837402,15.103130887870297,4,0.8193590771534961
香川,2010,10432,31.986803916123705,987336.0,-0.11818510353564957,13.80276568601591,4,-0.47274041414259826
高知,2010,8689,63.17883649415797,717480.0,2.239305083013082,13.48350035166295,4,8.957220332052328
鳥取,2010,5189,37.65155750378689,566052.0,0.3099563123442864,13.246441225756794,4,1.2398252493771456
鹿児島,2010,11392,34.11404146783006,1643437.0,0.04259126267452362,14.312300338525404,4,0.1703650506980945
三重,2011,22215,34.85373994116153,1824637.0,0.09849758707071035,14.416891621105094,5,0.49248793535355173
京,2011,37810,31.26978706868641,2555068.0,-0.17237715329049316,14.753589395747191,5,-0.8618857664524658
佐賀,2011,8150,27.415622237567113,828781.0,-0.46367448199050065,13.627711225514156,5,-2.318372409952503
兵庫,2011,76532,33.43276950065225,5570618.0,-0.008899193196680871,15.533016557274834,5,-0.044495965983404356
千葉,2011,83010,7.7578900082776,6311190.0,-1.9494035926028013,15.657834806277036,5,-9.747017963014006
和歌山,2011,10954,46.4366610498149,964598.0,0.9739334143738684,13.779466713216559,5,4.869667071869342
埼玉,2011,100253,12.19376327999905,7377288.0,-1.614140807765194,15.813916649364657,5,-8.07070403882597
大分,2011,8197,39.00662127000445,1160218.0,0.4123718738506981,13.964118476460206,5,2.0618593692534906
大阪,2011,177397,17.783744614549438,10725709.0,-1.1916506700601754,16.188154127819477,5,-5.958253350300877
奈良,2011,13325,35.50260287463157,1362781.0,0.14753857195183245,14.125038022787404,5,0.7376928597591623
宮城,2011,20605,20.37070067118007,2303098.0,-0.9961288328319627,14.64976573108895,5,-4.980644164159814
宮崎,2011,9490,50.01463976760754,1103755.0,1.244356628820509,13.914228560901371,5,6.221783144102545
富山,2011,6681,43.294721943217034,1063293.0,0.7364660229171697,13.876881254339034,5,3.6823301145858482
山口,2011,11451,38.18173809978662,1383079.0,0.35002729999284743,14.139822731213604,5,1.750136499964237
山形,2011,6436,38.47504315257469,1095383.0,0.37219526169534867,13.906614631766379,5,1.8609763084767432
山梨,2011,7376,61.35151765963628,832769.0,2.1011965384896256,13.632511571766825,5,10.505982692448129
岐阜,2011,25230,34.803978168759436,2044114.0,0.09473659811272184,14.530475001744605,5,0.4736829905636092
岡山,2011,23872,34.5186564779249,1911722.0,0.07317201797613941,14.463514964532704,5,0.36586008988069707
岩手,2011,6353,37.59918131481275,1250142.0,0.3059977260865155,14.038767702826492,5,1.5299886304325774
島根,2011,4466,42.33789124458688,686126.0,0.6641488702415322,13.438816563311503,5,3.320744351207661
広島,2011,25937,41.40092484685926,2838632.0,0.593333059112754,14.85883280394658,5,2.9666652955637702
徳島,2011,6492,47.73623829676473,750519.0,1.072155311221455,13.528520246190894,5,5.360776556107275
愛媛,2011,16156,57.21635612050778,1381761.0,1.7886615113508608,14.138869330582946,5,8.943307556754304
愛知,2011,118963,10.883867203704943,15130618.0,-1.7131426005318728,16.532230930931686,5,-8.565713002659365
新潟,2011,20566,38.591502737018445,2259309.0,0.3809972635132434,14.630569572284342,5,1.9049863175662172
東京,2011,186432,16.955522243991485,27481464.0,-1.2542476202905202,17.129022299008525,5,-6.271238101452601
栃木,2011,23067,18.515072814739696,1976121.0,-1.136376969932374,14.49664639023299,5,-5.68188484966187
沖縄,2011,12403,17.74619335350651,1475800.0,-1.1944887899928782,14.204710773606402,5,-5.972443949964391
滋賀,2011,13762,21.63035830865412,1420080.0,-0.9009240554155826,14.166223766018685,5,-4.504620277077914
熊本,2011,14045,35.4484955253761,1780079.0,0.14344914480178017,14.392168303305887,5,0.7172457240089009
石川,2011,8081,23.969825602776154,1145948.0,-0.7241073900108305,13.951742800009185,5,-3.620536950054152
神奈川,2011,85659,25.07439573979091,14462286.0,-0.6406241078023847,16.48705485348609,5,-3.2031205390119233
福井,2011,5674,50.37581488422377,786503.0,1.2716542020363042,13.575351815840646,5,6.358271010181521
福岡,2011,73421,23.005781585190512,4546317.0,-0.7969697244923494,15.329828012595692,5,-3.984848622461747
福島,2011,16179,31.14665666094769,1901053.0,-0.18168333515547966,14.457918501145048,5,-0.9084166757773983
秋田,2011,4429,31.544540536562607,1000223.0,-0.15161131821328477,13.81573353310347,5,-0.7580565910664239
群馬,2011,20981,35.37874920856942,1981202.0,0.13817772630706265,14.49921428918491,5,0.6908886315353133
茨城,2011,38447,8.279642799800818,2936184.0,-1.909969577434242,14.892621337052569,5,-9.549847887171211
長崎,2011,8491,37.30671146027262,1365391.0,0.28389288857024414,14.126951392469568,5,1.4194644428512206
長野,2011,17707,56.24581769386356,2101891.0,1.7153083301896734,14.558347973698664,5,8.576541650948368
青森,2011,8343,25.077956956509244,1292709.0,-0.6403549514579032,14.072250574420002,5,-3.201774757289516
静岡,2011,35900,36.26075695912359,3624152.0,0.20483976928837402,15.103130887870297,5,1.02419884644187
香川,2011,9198,31.986803916123705,987336.0,-0.11818510353564957,13.80276568601591,5,-0.5909255176782479
高知,2011,8007,63.17883649415797,717480.0,2.239305083013082,13.48350035166295,5,11.19652541506541
鳥取,2011,4941,37.65155750378689,566052.0,0.3099563123442864,13.246441225756794,5,1.5497815617214319
鹿児島,2011,10604,34.11404146783006,1643437.0,0.04259126267452362,14.312300338525404,5,0.2129563133726181
三重,2012,21493,34.85373994116153,1824637.0,0.09849758707071035,14.416891621105094,6,0.5909855224242622
京,2012,32866,31.26978706868641,2555068.0,-0.17237715329049316,14.753589395747191,6,-1.034262919742959
佐賀,2012,7551,27.415622237567113,828781.0,-0.46367448199050065,13.627711225514156,6,-2.782046891943004
兵庫,2012,75642,33.43276950065225,5570618.0,-0.008899193196680871,15.533016557274834,6,-0.05339515918008522
千葉,2012,80802,7.7578900082776,6311190.0,-1.9494035926028013,15.657834806277036,6,-11.696421555616809
和歌山,2012,10301,46.4366610498149,964598.0,0.9739334143738684,13.779466713216559,6,5.8436004862432105
埼玉,2012,93157,12.19376327999905,7377288.0,-1.614140807765194,15.813916649364657,6,-9.684844846591163
大分,2012,6999,39.00662127000445,1160218.0,0.4123718738506981,13.964118476460206,6,2.474231243104189
大阪,2012,168012,17.783744614549438,10725709.0,-1.1916506700601754,16.188154127819477,6,-7.149904020361053
奈良,2012,12170,35.50260287463157,1362781.0,0.14753857195183245,14.125038022787404,6,0.8852314317109947
宮城,2012,19561,20.37070067118007,2303098.0,-0.9961288328319627,14.64976573108895,6,-5.976772996991777
宮崎,2012,8428,50.01463976760754,1103755.0,1.244356628820509,13.914228560901371,6,7.466139772923054
富山,2012,6678,43.294721943217034,1063293.0,0.7364660229171697,13.876881254339034,6,4.418796137503018
山口,2012,10798,38.18173809978662,1383079.0,0.35002729999284743,14.139822731213604,6,2.100163799957085
山形,2012,5992,38.47504315257469,1095383.0,0.37219526169534867,13.906614631766379,6,2.2331715701720922
山梨,2012,7934,61.35151765963628,832769.0,2.1011965384896256,13.632511571766825,6,12.607179230937753
岐阜,2012,24561,34.803978168759436,2044114.0,0.09473659811272184,14.530475001744605,6,0.568419588676331
岡山,2012,22005,34.5186564779249,1911722.0,0.07317201797613941,14.463514964532704,6,0.43903210785683644
岩手,2012,6480,37.59918131481275,1250142.0,0.3059977260865155,14.038767702826492,6,1.835986356519093
島根,2012,4500,42.33789124458688,686126.0,0.6641488702415322,13.438816563311503,6,3.9848932214491937
広島,2012,23902,41.40092484685926,2838632.0,0.593333059112754,14.85883280394658,6,3.559998354676524
徳島,2012,6046,47.73623829676473,750519.0,1.072155311221455,13.528520246190894,6,6.43293186732873
愛媛,2012,13999,57.21635612050778,1381761.0,1.7886615113508608,14.138869330582946,6,10.731969068105165
愛知,2012,104984,10.883867203704943,15130618.0,-1.7131426005318728,16.532230930931686,6,-10.278855603191237
新潟,2012,18503,38.591502737018445,2259309.0,0.3809972635132434,14.630569572284342,6,2.2859835810794604
東京,2012,172385,16.955522243991485,27481464.0,-1.2542476202905202,17.129022299008525,6,-7.525485721743121
栃木,2012,20369,18.515072814739696,1976121.0,-1.136376969932374,14.49664639023299,6,-6.818261819594245
沖縄,2012,11066,17.74619335350651,1475800.0,-1.1944887899928782,14.204710773606402,6,-7.16693273995727
滋賀,2012,15139,21.63035830865412,1420080.0,-0.9009240554155826,14.166223766018685,6,-5.405544332493496
熊本,2012,13104,35.4484955253761,1780079.0,0.14344914480178017,14.392168303305887,6,0.860694868810681
石川,2012,7548,23.969825602776154,1145948.0,-0.7241073900108305,13.951742800009185,6,-4.344644340064983
神奈川,2012,76511,25.07439573979091,14462286.0,-0.6406241078023847,16.48705485348609,6,-3.843744646814308
福井,2012,5432,50.37581488422377,786503.0,1.2716542020363042,13.575351815840646,6,7.629925212217826
福岡,2012,72240,23.005781585190512,4546317.0,-0.7969697244923494,15.329828012595692,6,-4.781818346954096
福島,2012,14616,31.14665666094769,1901053.0,-0.18168333515547966,14.457918501145048,6,-1.090100010932878
秋田,2012,4211,31.544540536562607,1000223.0,-0.15161131821328477,13.81573353310347,6,-0.9096679092797086
群馬,2012,20330,35.37874920856942,1981202.0,0.13817772630706265,14.49921428918491,6,0.8290663578423759
茨城,2012,36873,8.279642799800818,2936184.0,-1.909969577434242,14.892621337052569,6,-11.459817464605452
長崎,2012,8460,37.30671146027262,1365391.0,0.28389288857024414,14.126951392469568,6,1.703357331421465
長野,2012,15463,56.24581769386356,2101891.0,1.7153083301896734,14.558347973698664,6,10.291849981138041
青森,2012,7424,25.077956956509244,1292709.0,-0.6403549514579032,14.072250574420002,6,-3.8421297087474193
静岡,2012,32396,36.26075695912359,3624152.0,0.20483976928837402,15.103130887870297,6,1.2290386157302442
香川,2012,8849,31.986803916123705,987336.0,-0.11818510353564957,13.80276568601591,6,-0.7091106212138973
高知,2012,7082,63.17883649415797,717480.0,2.239305083013082,13.48350035166295,6,13.435830498078492
鳥取,2012,4313,37.65155750378689,566052.0,0.3099563123442864,13.246441225756794,6,1.8597378740657184
鹿児島,2012,10503,34.11404146783006,1643437.0,0.04259126267452362,14.312300338525404,6,0.25554757604714173
三重,2013,19726,34.85373994116153,1824637.0,0.09849758707071035,14.416891621105094,7,0.6894831094949725
京,2013,31944,31.26978706868641,2555068.0,-0.17237715329049316,14.753589395747191,7,-1.206640073033452
佐賀,2013,7509,27.415622237567113,828781.0,-0.46367448199050065,13.627711225514156,7,-3.2457213739335047
兵庫,2013,70532,33.43276950065225,5570618.0,-0.008899193196680871,15.533016557274834,7,-0.062294352376766095
千葉,2013,77904,7.7578900082776,6311190.0,-1.9494035926028013,15.657834806277036,7,-13.64582514821961
和歌山,2013,9110,46.4366610498149,964598.0,0.9739334143738684,13.779466713216559,7,6.817533900617079
埼玉,2013,84154,12.19376327999905,7377288.0,-1.614140807765194,15.813916649364657,7,-11.298985654356358
大分,2013,6290,39.00662127000445,1160218.0,0.4123718738506981,13.964118476460206,7,2.8866031169548867
大阪,2013,151413,17.783744614549438,10725709.0,-1.1916506700601754,16.188154127819477,7,-8.341554690421228
奈良,2013,12337,35.50260287463157,1362781.0,0.14753857195183245,14.125038022787404,7,1.0327700036628271
宮城,2013,19367,20.37070067118007,2303098.0,-0.9961288328319627,14.64976573108895,7,-6.972901829823739
宮崎,2013,7997,50.01463976760754,1103755.0,1.244356628820509,13.914228560901371,7,8.710496401743564
富山,2013,6383,43.294721943217034,1063293.0,0.7364660229171697,13.876881254339034,7,5.155262160420188
山口,2013,10292,38.18173809978662,1383079.0,0.35002729999284743,14.139822731213604,7,2.450191099949932
山形,2013,6178,38.47504315257469,1095383.0,0.37219526169534867,13.906614631766379,7,2.605366831867441
山梨,2013,7461,61.35151765963628,832769.0,2.1011965384896256,13.632511571766825,7,14.708375769427379
岐阜,2013,22357,34.803978168759436,2044114.0,0.09473659811272184,14.530475001744605,7,0.6631561867890529
岡山,2013,19824,34.5186564779249,1911722.0,0.07317201797613941,14.463514964532704,7,0.5122041258329759
岩手,2013,5757,37.59918131481275,1250142.0,0.3059977260865155,14.038767702826492,7,2.1419840826056085
島根,2013,4379,42.33789124458688,686126.0,0.6641488702415322,13.438816563311503,7,4.649042091690726
広島,2013,22592,41.40092484685926,2838632.0,0.593333059112754,14.85883280394658,7,4.153331413789278
徳島,2013,5818,47.73623829676473,750519.0,1.072155311221455,13.528520246190894,7,7.505087178550185
愛媛,2013,13598,57.21635612050778,1381761.0,1.7886615113508608,14.138869330582946,7,12.520630579456025
愛知,2013,96839,10.883867203704943,15130618.0,-1.7131426005318728,16.532230930931686,7,-11.99199820372311
新潟,2013,17320,38.591502737018445,2259309.0,0.3809972635132434,14.630569572284342,7,2.666980844592704
東京,2013,162557,16.955522243991485,27481464.0,-1.2542476202905202,17.129022299008525,7,-8.77973334203364
栃木,2013,18924,18.515072814739696,1976121.0,-1.136376969932374,14.49664639023299,7,-7.954638789526618
沖縄,2013,10820,17.74619335350651,1475800.0,-1.1944887899928782,14.204710773606402,7,-8.361421529950148
滋賀,2013,15447,21.63035830865412,1420080.0,-0.9009240554155826,14.166223766018685,7,-6.306468387909078
熊本,2013,12836,35.4484955253761,1780079.0,0.14344914480178017,14.392168303305887,7,1.004144013612461
石川,2013,7481,23.969825602776154,1145948.0,-0.7241073900108305,13.951742800009185,7,-5.068751730075813
神奈川,2013,76962,25.07439573979091,14462286.0,-0.6406241078023847,16.48705485348609,7,-4.484368754616693
福井,2013,5285,50.37581488422377,786503.0,1.2716542020363042,13.575351815840646,7,8.90157941425413
福岡,2013,66794,23.005781585190512,4546317.0,-0.7969697244923494,15.329828012595692,7,-5.5787880714464455
福島,2013,14596,31.14665666094769,1901053.0,-0.18168333515547966,14.457918501145048,7,-1.2717833460883576
秋田,2013,3972,31.544540536562607,1000223.0,-0.15161131821328477,13.81573353310347,7,-1.0612792274929934
群馬,2013,18820,35.37874920856942,1981202.0,0.13817772630706265,14.49921428918491,7,0.9672440841494385
茨城,2013,35055,8.279642799800818,2936184.0,-1.909969577434242,14.892621337052569,7,-13.369787042039693
長崎,2013,7318,37.30671146027262,1365391.0,0.28389288857024414,14.126951392469568,7,1.987250219991709
長野,2013,14791,56.24581769386356,2101891.0,1.7153083301896734,14.558347973698664,7,12.007158311327714
青森,2013,6515,25.077956956509244,1292709.0,-0.6403549514579032,14.072250574420002,7,-4.482484660205323
静岡,2013,29395,36.26075695912359,3624152.0,0.20483976928837402,15.103130887870297,7,1.433878385018618
香川,2013,8340,31.986803916123705,987336.0,-0.11818510353564957,13.80276568601591,7,-0.8272957247495469
高知,2013,6530,63.17883649415797,717480.0,2.239305083013082,13.48350035166295,7,15.675135581091574
鳥取,2013,4279,37.65155750378689,566052.0,0.3099563123442864,13.246441225756794,7,2.1696941864100046
鹿児島,2013,9276,34.11404146783006,1643437.0,0.04259126267452362,14.312300338525404,7,0.29813883872166536
三重,2014,17550,34.85373994116153,1824637.0,0.09849758707071035,14.416891621105094,8,0.7879806965656828
京,2014,28671,31.26978706868641,2555068.0,-0.17237715329049316,14.753589395747191,8,-1.3790172263239453
佐賀,2014,6284,27.415622237567113,828781.0,-0.46367448199050065,13.627711225514156,8,-3.7093958559240052
兵庫,2014,64911,33.43276950065225,5570618.0,-0.008899193196680871,15.533016557274834,8,-0.07119354557344697
千葉,2014,68026,7.7578900082776,6311190.0,-1.9494035926028013,15.657834806277036,8,-15.59522874082241
和歌山,2014,8704,46.4366610498149,964598.0,0.9739334143738684,13.779466713216559,8,7.791467314990947
埼玉,2014,76857,12.19376327999905,7377288.0,-1.614140807765194,15.813916649364657,8,-12.913126462121552
大分,2014,5384,39.00662127000445,1160218.0,0.4123718738506981,13.964118476460206,8,3.298974990805585
大阪,2014,148257,17.783744614549438,10725709.0,-1.1916506700601754,16.188154127819477,8,-9.533205360481404
奈良,2014,11140,35.50260287463157,1362781.0,0.14753857195183245,14.125038022787404,8,1.1803085756146596
宮城,2014,18630,20.37070067118007,2303098.0,-0.9961288328319627,14.64976573108895,8,-7.969030662655702
宮崎,2014,7321,50.01463976760754,1103755.0,1.244356628820509,13.914228560901371,8,9.954853030564072
富山,2014,6223,43.294721943217034,1063293.0,0.7364660229171697,13.876881254339034,8,5.891728183337357
山口,2014,8695,38.18173809978662,1383079.0,0.35002729999284743,14.139822731213604,8,2.8002183999427794
山形,2014,5358,38.47504315257469,1095383.0,0.37219526169534867,13.906614631766379,8,2.9775620935627893
山梨,2014,6528,61.35151765963628,832769.0,2.1011965384896256,13.632511571766825,8,16.809572307917005
岐阜,2014,20192,34.803978168759436,2044114.0,0.09473659811272184,14.530475001744605,8,0.7578927849017747
岡山,2014,17209,34.5186564779249,1911722.0,0.07317201797613941,14.463514964532704,8,0.5853761438091153
岩手,2014,5115,37.59918131481275,1250142.0,0.3059977260865155,14.038767702826492,8,2.447981808692124
島根,2014,4772,42.33789124458688,686126.0,0.6641488702415322,13.438816563311503,8,5.313190961932258
広島,2014,21123,41.40092484685926,2838632.0,0.593333059112754,14.85883280394658,8,4.746664472902032
徳島,2014,4643,47.73623829676473,750519.0,1.072155311221455,13.528520246190894,8,8.57724248977164
愛媛,2014,12599,57.21635612050778,1381761.0,1.7886615113508608,14.138869330582946,8,14.309292090806887
愛知,2014,85037,10.883867203704943,15130618.0,-1.7131426005318728,16.532230930931686,8,-13.705140804254983
新潟,2014,16424,38.591502737018445,2259309.0,0.3809972635132434,14.630569572284342,8,3.0479781081059474
東京,2014,160120,16.955522243991485,27481464.0,-1.2542476202905202,17.129022299008525,8,-10.033980962324161
栃木,2014,16345,18.515072814739696,1976121.0,-1.136376969932374,14.49664639023299,8,-9.091015759458992
沖縄,2014,9879,17.74619335350651,1475800.0,-1.1944887899928782,14.204710773606402,8,-9.555910319943026
滋賀,2014,12435,21.63035830865412,1420080.0,-0.9009240554155826,14.166223766018685,8,-7.207392443324661
熊本,2014,10879,35.4484955253761,1780079.0,0.14344914480178017,14.392168303305887,8,1.1475931584142414
石川,2014,7494,23.969825602776154,1145948.0,-0.7241073900108305,13.951742800009185,8,-5.792859120086644
神奈川,2014,67295,25.07439573979091,14462286.0,-0.6406241078023847,16.48705485348609,8,-5.124992862419077
福井,2014,4871,50.37581488422377,786503.0,1.2716542020363042,13.575351815840646,8,10.173233616290434
福岡,2014,63259,23.005781585190512,4546317.0,-0.7969697244923494,15.329828012595692,8,-6.375757795938795
福島,2014,14316,31.14665666094769,1901053.0,-0.18168333515547966,14.457918501145048,8,-1.4534666812438373
秋田,2014,3603,31.544540536562607,1000223.0,-0.15161131821328477,13.81573353310347,8,-1.2128905457062782
群馬,2014,17782,35.37874920856942,1981202.0,0.13817772630706265,14.49921428918491,8,1.1054218104565012
茨城,2014,30502,8.279642799800818,2936184.0,-1.909969577434242,14.892621337052569,8,-15.279756619473936
長崎,2014,6017,37.30671146027262,1365391.0,0.28389288857024414,14.126951392469568,8,2.271143108561953
長野,2014,13206,56.24581769386356,2101891.0,1.7153083301896734,14.558347973698664,8,13.722466641517387
青森,2014,5753,25.077956956509244,1292709.0,-0.6403549514579032,14.072250574420002,8,-5.122839611663226
静岡,2014,25601,36.26075695912359,3624152.0,0.20483976928837402,15.103130887870297,8,1.6387181543069922
香川,2014,8802,31.986803916123705,987336.0,-0.11818510353564957,13.80276568601591,8,-0.9454808282851965
高知,2014,5710,63.17883649415797,717480.0,2.239305083013082,13.48350035166295,8,17.914440664104657
鳥取,2014,4077,37.65155750378689,566052.0,0.3099563123442864,13.246441225756794,8,2.479650498754291
鹿児島,2014,8205,34.11404146783006,1643437.0,0.04259126267452362,14.312300338525404,8,0.340730101396189
三重,2015,15178,34.85373994116153,1824637.0,0.09849758707071035,14.416891621105094,9,0.8864782836363931
京,2015,24068,31.26978706868641,2555068.0,-0.17237715329049316,14.753589395747191,9,-1.5513943796144385
佐賀,2015,5422,27.415622237567113,828781.0,-0.46367448199050065,13.627711225514156,9,-4.173070337914506
